2025-11-09 21:39:14,607 INFO  Logger.cs: 70 - 
2025-11-09 22:34:41,991 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SABDADD滑塊-1
2025-11-09 22:34:41,994 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:34:41,994 INFO  ExportHelperExtension.cs: 1142 - Found 58 in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:34:41,995 INFO  ExportHelperExtension.cs: 1152 - Found 3 features of type [RefAxis] in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:34:41,997 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2025-11-09 22:34:42,034 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2025-11-09 22:34:42,035 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 切削后版本-1
2025-11-09 22:34:42,035 INFO  ExportHelperExtension.cs: 1142 - Found 68 in 切削后版本-1
2025-11-09 22:34:42,036 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 切削后版本-1
2025-11-09 22:34:42,036 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 手臂組合件1109 - 上臂-1
2025-11-09 22:34:42,036 INFO  ExportHelperExtension.cs: 1142 - Found 61 in 手臂組合件1109 - 上臂-1
2025-11-09 22:34:42,037 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 手臂組合件1109 - 上臂-1
2025-11-09 22:34:42,037 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 手臂組合件1109 - 前臂-1
2025-11-09 22:34:42,037 INFO  ExportHelperExtension.cs: 1142 - Found 53 in 手臂組合件1109 - 前臂-1
2025-11-09 22:34:42,038 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 手臂組合件1109 - 前臂-1
2025-11-09 22:34:42,038 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from SABDADD滑塊-1
2025-11-09 22:34:42,038 INFO  ExportHelperExtension.cs: 1142 - Found 31 in SABDADD滑塊-1
2025-11-09 22:34:42,038 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in SABDADD滑塊-1
2025-11-09 22:34:42,372 INFO  SwAddin.cs: 316 - Loading config tree
2025-11-09 22:34:42,376 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2025-11-09 22:34:42,380 INFO  SwAddin.cs: 321 - Showing property manager
2025-11-09 22:34:49,847 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:34:55,083 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:36:37,223 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:36:44,905 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2025-11-09 22:36:44,961 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:40:19,253 INFO  SwAddin.cs: 271 - Assembly export called for file 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:40:20,319 INFO  SwAddin.cs: 290 - Saving assembly
2025-11-09 22:40:20,486 INFO  SwAddin.cs: 293 - Opening property manager
2025-11-09 22:40:20,486 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:40:20,487 INFO  ExportHelperExtension.cs: 1142 - Found 60 in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:40:20,487 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [CoordSys] in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:40:20,487 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2025-11-09 22:40:20,488 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2025-11-09 22:40:20,488 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 切削后版本-1
2025-11-09 22:40:20,488 INFO  ExportHelperExtension.cs: 1142 - Found 68 in 切削后版本-1
2025-11-09 22:40:20,489 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 切削后版本-1
2025-11-09 22:40:20,489 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 手臂組合件1109 - 上臂-1
2025-11-09 22:40:20,489 INFO  ExportHelperExtension.cs: 1142 - Found 61 in 手臂組合件1109 - 上臂-1
2025-11-09 22:40:20,490 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 手臂組合件1109 - 上臂-1
2025-11-09 22:40:20,490 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 手臂組合件1109 - 前臂-1
2025-11-09 22:40:20,490 INFO  ExportHelperExtension.cs: 1142 - Found 53 in 手臂組合件1109 - 前臂-1
2025-11-09 22:40:20,490 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 手臂組合件1109 - 前臂-1
2025-11-09 22:40:20,491 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SABDADD滑塊-1
2025-11-09 22:40:20,491 INFO  ExportHelperExtension.cs: 1142 - Found 31 in SABDADD滑塊-1
2025-11-09 22:40:20,491 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SABDADD滑塊-1
2025-11-09 22:40:20,492 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:40:20,492 INFO  ExportHelperExtension.cs: 1142 - Found 60 in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:40:20,493 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [RefAxis] in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:40:20,493 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2025-11-09 22:40:20,493 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2025-11-09 22:40:20,493 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 切削后版本-1
2025-11-09 22:40:20,493 INFO  ExportHelperExtension.cs: 1142 - Found 68 in 切削后版本-1
2025-11-09 22:40:20,494 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 切削后版本-1
2025-11-09 22:40:20,494 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 手臂組合件1109 - 上臂-1
2025-11-09 22:40:20,494 INFO  ExportHelperExtension.cs: 1142 - Found 61 in 手臂組合件1109 - 上臂-1
2025-11-09 22:40:20,495 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 手臂組合件1109 - 上臂-1
2025-11-09 22:40:20,495 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 手臂組合件1109 - 前臂-1
2025-11-09 22:40:20,495 INFO  ExportHelperExtension.cs: 1142 - Found 53 in 手臂組合件1109 - 前臂-1
2025-11-09 22:40:20,495 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 手臂組合件1109 - 前臂-1
2025-11-09 22:40:20,496 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from SABDADD滑塊-1
2025-11-09 22:40:20,496 INFO  ExportHelperExtension.cs: 1142 - Found 31 in SABDADD滑塊-1
2025-11-09 22:40:20,496 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in SABDADD滑塊-1
2025-11-09 22:40:20,833 INFO  SwAddin.cs: 316 - Loading config tree
2025-11-09 22:40:20,833 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2025-11-09 22:40:20,841 INFO  SwAddin.cs: 321 - Showing property manager
2025-11-09 22:40:26,057 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:40:26,726 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:40:27,266 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:40:29,364 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:40:55,391 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:41:07,742 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:41:10,147 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:41:53,279 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:42:08,402 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:42:10,399 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:42:14,672 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:42:38,620 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:43:07,616 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:43:09,220 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:43:10,962 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:43:32,841 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:43:51,999 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:43:53,806 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:43:55,509 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:44:32,999 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2025-11-09 22:44:33,183 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:45:45,857 INFO  SwAddin.cs: 271 - Assembly export called for file 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:45:45,858 INFO  SwAddin.cs: 276 - Save is required
2025-11-09 22:45:45,858 INFO  SwAddin.cs: 290 - Saving assembly
2025-11-09 22:45:46,309 INFO  SwAddin.cs: 293 - Opening property manager
2025-11-09 22:45:46,309 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:45:46,310 INFO  ExportHelperExtension.cs: 1142 - Found 60 in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:45:46,310 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [CoordSys] in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:45:46,311 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2025-11-09 22:45:46,311 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2025-11-09 22:45:46,311 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 切削后版本-1
2025-11-09 22:45:46,312 INFO  ExportHelperExtension.cs: 1142 - Found 68 in 切削后版本-1
2025-11-09 22:45:46,312 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 切削后版本-1
2025-11-09 22:45:46,312 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 手臂組合件1109 - 上臂-1
2025-11-09 22:45:46,313 INFO  ExportHelperExtension.cs: 1142 - Found 61 in 手臂組合件1109 - 上臂-1
2025-11-09 22:45:46,313 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 手臂組合件1109 - 上臂-1
2025-11-09 22:45:46,313 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 手臂組合件1109 - 前臂-1
2025-11-09 22:45:46,314 INFO  ExportHelperExtension.cs: 1142 - Found 53 in 手臂組合件1109 - 前臂-1
2025-11-09 22:45:46,315 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 手臂組合件1109 - 前臂-1
2025-11-09 22:45:46,316 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SABDADD滑塊-1
2025-11-09 22:45:46,361 INFO  ExportHelperExtension.cs: 1142 - Found 31 in SABDADD滑塊-1
2025-11-09 22:45:46,361 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SABDADD滑塊-1
2025-11-09 22:45:46,363 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:45:46,363 INFO  ExportHelperExtension.cs: 1142 - Found 60 in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:45:46,364 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [RefAxis] in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:45:46,364 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2025-11-09 22:45:46,364 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2025-11-09 22:45:46,364 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 切削后版本-1
2025-11-09 22:45:46,365 INFO  ExportHelperExtension.cs: 1142 - Found 68 in 切削后版本-1
2025-11-09 22:45:46,365 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 切削后版本-1
2025-11-09 22:45:46,365 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 手臂組合件1109 - 上臂-1
2025-11-09 22:45:46,366 INFO  ExportHelperExtension.cs: 1142 - Found 61 in 手臂組合件1109 - 上臂-1
2025-11-09 22:45:46,366 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 手臂組合件1109 - 上臂-1
2025-11-09 22:45:46,366 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 手臂組合件1109 - 前臂-1
2025-11-09 22:45:46,367 INFO  ExportHelperExtension.cs: 1142 - Found 53 in 手臂組合件1109 - 前臂-1
2025-11-09 22:45:46,367 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 手臂組合件1109 - 前臂-1
2025-11-09 22:45:46,367 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from SABDADD滑塊-1
2025-11-09 22:45:46,368 INFO  ExportHelperExtension.cs: 1142 - Found 31 in SABDADD滑塊-1
2025-11-09 22:45:46,368 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in SABDADD滑塊-1
2025-11-09 22:45:46,793 INFO  SwAddin.cs: 316 - Loading config tree
2025-11-09 22:45:46,795 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2025-11-09 22:45:46,799 INFO  SwAddin.cs: 321 - Showing property manager
2025-11-09 22:45:52,616 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:45:56,891 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:46:09,333 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:46:11,075 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:46:12,419 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:46:27,867 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:46:48,000 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:46:50,493 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:46:52,737 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:47:09,626 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:47:24,094 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:47:25,499 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:47:26,829 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:47:41,145 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:47:55,580 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:47:57,038 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:47:58,877 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:48:31,869 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2025-11-09 22:48:31,964 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-09 22:49:09,756 INFO  SwAddin.cs: 271 - Assembly export called for file 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:49:09,757 INFO  SwAddin.cs: 276 - Save is required
2025-11-09 22:49:09,757 INFO  SwAddin.cs: 290 - Saving assembly
2025-11-09 22:49:10,221 INFO  SwAddin.cs: 293 - Opening property manager
2025-11-09 22:49:10,222 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:49:10,223 INFO  ExportHelperExtension.cs: 1142 - Found 60 in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:49:10,223 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [CoordSys] in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:49:10,223 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2025-11-09 22:49:10,224 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2025-11-09 22:49:10,224 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 切削后版本-1
2025-11-09 22:49:10,224 INFO  ExportHelperExtension.cs: 1142 - Found 68 in 切削后版本-1
2025-11-09 22:49:10,225 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 切削后版本-1
2025-11-09 22:49:10,225 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 手臂組合件1109 - 上臂-1
2025-11-09 22:49:10,225 INFO  ExportHelperExtension.cs: 1142 - Found 61 in 手臂組合件1109 - 上臂-1
2025-11-09 22:49:10,226 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 手臂組合件1109 - 上臂-1
2025-11-09 22:49:10,226 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 手臂組合件1109 - 前臂-1
2025-11-09 22:49:10,226 INFO  ExportHelperExtension.cs: 1142 - Found 53 in 手臂組合件1109 - 前臂-1
2025-11-09 22:49:10,227 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 手臂組合件1109 - 前臂-1
2025-11-09 22:49:10,227 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SABDADD滑塊-1
2025-11-09 22:49:10,227 INFO  ExportHelperExtension.cs: 1142 - Found 31 in SABDADD滑塊-1
2025-11-09 22:49:10,227 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SABDADD滑塊-1
2025-11-09 22:49:10,227 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:49:10,228 INFO  ExportHelperExtension.cs: 1142 - Found 60 in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:49:10,228 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [RefAxis] in 20251109_linkage_with_arm_with_sABD.SLDASM
2025-11-09 22:49:10,228 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2025-11-09 22:49:10,228 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2025-11-09 22:49:10,228 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 切削后版本-1
2025-11-09 22:49:10,229 INFO  ExportHelperExtension.cs: 1142 - Found 68 in 切削后版本-1
2025-11-09 22:49:10,229 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 切削后版本-1
2025-11-09 22:49:10,229 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 手臂組合件1109 - 上臂-1
2025-11-09 22:49:10,230 INFO  ExportHelperExtension.cs: 1142 - Found 61 in 手臂組合件1109 - 上臂-1
2025-11-09 22:49:10,230 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 手臂組合件1109 - 上臂-1
2025-11-09 22:49:10,230 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 手臂組合件1109 - 前臂-1
2025-11-09 22:49:10,230 INFO  ExportHelperExtension.cs: 1142 - Found 53 in 手臂組合件1109 - 前臂-1
2025-11-09 22:49:10,231 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 手臂組合件1109 - 前臂-1
2025-11-09 22:49:10,231 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from SABDADD滑塊-1
2025-11-09 22:49:10,231 INFO  ExportHelperExtension.cs: 1142 - Found 31 in SABDADD滑塊-1
2025-11-09 22:49:10,231 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in SABDADD滑塊-1
2025-11-09 22:49:10,596 INFO  SwAddin.cs: 316 - Loading config tree
2025-11-09 22:49:10,597 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2025-11-09 22:49:10,601 INFO  SwAddin.cs: 321 - Showing property manager
2025-11-09 22:49:16,732 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
